text,emergency_level,sentiment,is_emergency,disaster_type,source,verified,timestamp
EMERGENCY: severe chemical spill in east area. 20 mile evacuation zone. Hazmat responding. ID:1028,CRITICAL,PANIC,True,HAZMAT,public,True,2024-10-26 02:44:51.279290
CRITICAL: considerable gas leak detected in metropolitan area. 20 block radius being evacuated as soon as possible. ID:4746,CRITICAL,PANIC,True,OTHER,twitter,True,2024-11-14 12:49:51.278290
lightning forecast for residential district. Expected duration: 25 hours. ID:8075,MEDIUM,NEUTRAL,True,OTHER,twitter,True,2024-11-13 11:32:51.292292
Power outage affecting 10k residents in metropolitan area after dense fog. ID:4825,HIGH,NEGATIVE,True,OTHER,public,True,2024-11-06 05:51:51.283292
Dam failure imminent at suburban area! 10 communities at risk. Evacuate as soon as possible! #flood ID:3298,CRITICAL,PANIC,True,FLOOD,public,True,2024-10-22 01:03:51.281293
Regular update: Community event in industrial zone. #8209,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-11-05 14:46:51.321293
severe storm forecast for downtown. Expected duration: 10 hours. ID:9702,MEDIUM,NEUTRAL,True,OTHER,news_agency,False,2024-10-22 14:30:51.292292
Missing person in downtown: Last seen 10 hours ago during severe storm. ID:4089,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-10-20 16:40:51.287291
extensive hurricane with snow approaching downtown. Wind speeds 70mph. Immediate evacuation ordered! ID:9549,CRITICAL,PANIC,True,HURRICANE,twitter,True,2024-10-23 07:01:51.277291
Active shooter at commercial zone. 25 casualties reported. Police operation ongoing. Stay away! ID:3131,CRITICAL,PANIC,True,VIOLENCE,emergency_service,True,2024-10-24 19:23:51.280291
"substantial brush fire near south side, spreading in next 30 minutes. 8 acres affected. ID:3578",HIGH,NEGATIVE,True,FIRE,twitter,True,2024-11-09 05:13:51.284291
"URGENT: devastating flooding in commercial zone, 7 people trapped! Rescue needed immediately! #emergency ID:9023",CRITICAL,PANIC,True,FLOOD,public,False,2024-11-08 19:02:51.274300
Regular update: Community event in industrial zone. #1873,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-10-25 22:58:51.323290
Regular update: Community event in route 27. #6715,NON_EMERGENCY,POSITIVE,False,NONE,public,True,2024-11-11 10:48:51.322290
Water pressure issues reported in downtown. 30 households affected. ID:1958,MEDIUM,NEUTRAL,True,OTHER,public,False,2024-10-29 15:27:51.298305
ALERT: extensive tornado approaching main street. 15 minutes to seek shelter! #tornado ID:4790,CRITICAL,PANIC,True,TORNADO,twitter,False,2024-11-16 22:42:51.275300
Beach hazard at west end: heavy rain causing dangerous conditions. ID:8431,MEDIUM,NEUTRAL,True,OTHER,public,True,2024-11-13 02:39:51.300291
Wildlife alert: severe bear sighted in commercial zone. Stay alert. ID:2926,MEDIUM,NEUTRAL,True,OTHER,twitter,False,2024-10-24 23:31:51.296292
serious hurricane with hail approaching south side. Wind speeds 300mph. Immediate evacuation ordered! ID:8135,CRITICAL,PANIC,True,HURRICANE,emergency_service,True,2024-11-08 13:48:51.277291
Regular update: Community event in interstate 95. #1141,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-11-13 10:03:51.323290
Regular update: Community event in residential district. #3750,NON_EMERGENCY,POSITIVE,False,NONE,public,True,2024-10-25 17:48:51.323290
dense fog forecast for central park. Expected duration: 15 hours. ID:1893,MEDIUM,NEUTRAL,True,OTHER,twitter,True,2024-11-12 04:22:51.292292
Regular update: Community event in interstate 95. #9284,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-10-21 01:54:51.322290
Regular update: Community event in downtown. #6848,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-10-27 02:52:51.321293
25 traffic signals out in south side due to snow. ID:8507,HIGH,NEGATIVE,True,OTHER,twitter,False,2024-10-22 09:13:51.289297
Evacuation center at south side reaching capacity. 8 people sheltered. ID:7213,HIGH,NEGATIVE,True,OTHER,twitter,False,2024-11-01 21:07:51.290297
Missing person in interstate 95: Last seen 25 hours ago during extreme heat. ID:8455,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-11-13 03:27:51.287291
critical landslide reported near city center. 6 homes at risk. ID:5965,HIGH,NEGATIVE,True,OTHER,public,True,2024-10-30 17:06:51.291297
Power outage affecting 8k residents in suburban area after extreme heat. ID:2350,HIGH,NEGATIVE,True,OTHER,emergency_service,False,2024-11-09 08:18:51.283292
Regular update: Community event in city center. #3410,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-11-15 22:56:51.323290
Power outage affecting 30k residents in industrial zone after ice. ID:7704,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-11-15 04:43:51.283292
"URGENT: significant flooding in main street, 30 people trapped! Rescue needed now! #emergency ID:5732",CRITICAL,PANIC,True,FLOOD,emergency_service,False,2024-11-07 06:57:51.274300
Water contamination alert for city center. Affects 12k residents. Boil advisory issued. ID:1885,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-11-15 22:55:51.286290
Minor incident: hail affecting west end. Use caution. #5097,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-11-02 10:40:51.316291
ALERT: critical tornado approaching north district. 5 minutes to seek shelter! #tornado ID:4598,CRITICAL,PANIC,True,TORNADO,emergency_service,True,2024-11-17 08:44:51.275300
Active shooter at main street. 10 casualties reported. Police operation ongoing. Stay away! ID:4006,CRITICAL,PANIC,True,VIOLENCE,public,False,2024-11-15 07:31:51.280291
Minor incident: heavy rain affecting metropolitan area. Use caution. #9364,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-10-19 04:43:51.316291
Minor incident: extreme heat affecting riverside. Use caution. #8707,LOW,NEUTRAL,False,WEATHER,news_agency,False,2024-10-21 15:05:51.316291
Protest scheduled at city center. Expecting 600 participants. ID:2754,MEDIUM,NEUTRAL,True,OTHER,emergency_service,False,2024-10-29 05:09:51.299300
Protest scheduled at commercial zone. Expecting 500 participants. ID:3131,MEDIUM,NEUTRAL,True,OTHER,twitter,True,2024-11-01 05:27:51.299300
"Construction incident at south side. Area secured, 4 workers affected. ID:9113",MEDIUM,NEUTRAL,True,OTHER,emergency_service,True,2024-11-01 09:20:51.297292
Traffic delay on residential district: 3 minute backup due to massive accident. ID:7812,MEDIUM,NEUTRAL,True,OTHER,emergency_service,True,2024-10-27 00:49:51.294292
Regular update: Community event in west end. #5290,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-10-25 17:08:51.323290
Minor incident: snow affecting suburban area. Use caution. #4159,LOW,NEUTRAL,False,WEATHER,public,False,2024-11-13 07:17:51.315290
"URGENT: devastating flooding in west end, 25 people trapped! Rescue needed within next hour! #emergency ID:6777",CRITICAL,PANIC,True,FLOOD,public,True,2024-11-01 15:22:51.274300
Active shooter at metropolitan area. 4 casualties reported. Police operation ongoing. Stay away! ID:7066,CRITICAL,PANIC,True,VIOLENCE,emergency_service,False,2024-10-25 03:00:51.280291
Traffic delay on metropolitan area: 8 minute backup due to serious accident. ID:8086,MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-10-25 21:15:51.294292
heavy rain forecast for metropolitan area. Expected duration: 9 hours. ID:7624,MEDIUM,NEUTRAL,True,OTHER,public,True,2024-10-30 00:12:51.292292
significant accident on harbor area: 10 vehicles involved. Multiple injuries. Avoid area as soon as possible. ID:8401,CRITICAL,PANIC,True,OTHER,emergency_service,False,2024-11-06 06:15:51.279290
Regular update: Community event in west end. #2513,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,True,2024-11-03 14:40:51.323290
Traffic delay on harbor area: 3 minute backup due to substantial accident. ID:1963,MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-11-08 05:19:51.294292
severe storm forecast for west end. Expected duration: 25 hours. ID:1645,MEDIUM,NEUTRAL,True,OTHER,twitter,False,2024-11-10 04:50:51.292292
15 casualties reported in major fire near city center. Evacuate immediately! #wildfire ID:8894,CRITICAL,PANIC,True,FIRE,emergency_service,True,2024-10-30 23:58:51.274300
Water contamination alert for west end. Affects 25k residents. Boil advisory issued. ID:2010,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-11-12 10:22:51.286290
Minor incident: extreme heat affecting highway 101. Use caution. #3898,LOW,NEUTRAL,False,WEATHER,twitter,True,2024-11-07 12:02:51.315290
Active shooter at city center. 3 casualties reported. Police operation ongoing. Stay away! ID:3105,CRITICAL,PANIC,True,VIOLENCE,twitter,False,2024-10-25 01:45:51.280291
Small fire contained in route 27. 12 acres affected. No evacuations needed. ID:6240,MEDIUM,NEUTRAL,True,FIRE,emergency_service,True,2024-10-28 13:39:51.293290
"URGENT: severe flooding in riverside, 3 people trapped! Rescue needed within next hour! #emergency ID:9811",CRITICAL,PANIC,True,FLOOD,news_agency,True,2024-11-09 11:22:51.274300
"URGENT: extensive flooding in residential district, 30 people trapped! Rescue needed without delay! #emergency ID:9395",CRITICAL,PANIC,True,FLOOD,public,False,2024-11-02 15:31:51.274300
6 casualties reported in serious fire near commercial zone. Evacuate now! #wildfire ID:8693,CRITICAL,PANIC,True,FIRE,news_agency,False,2024-11-01 07:10:51.274300
severe hurricane with extreme heat approaching east area. Wind speeds 150mph. Immediate evacuation ordered! ID:2939,CRITICAL,PANIC,True,HURRICANE,public,True,2024-10-21 11:14:51.277291
Active shooter at residential district. 7 casualties reported. Police operation ongoing. Stay away! ID:2617,CRITICAL,PANIC,True,VIOLENCE,news_agency,True,2024-10-19 22:19:51.280291
Minor flooding in city center. Water level risen 8 inches due to severe storm. ID:3589,MEDIUM,NEUTRAL,True,FLOOD,emergency_service,True,2024-11-01 05:42:51.292292
Beach hazard at main street: severe storm causing dangerous conditions. ID:3866,MEDIUM,NEUTRAL,True,OTHER,twitter,True,2024-10-30 06:50:51.300291
Regular update: Community event in interstate 95. #9750,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-10-24 18:12:51.323290
Regular update: Community event in west end. #9407,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-11-14 22:57:51.322290
Active shooter at east area. 20 casualties reported. Police operation ongoing. Stay away! ID:6194,CRITICAL,PANIC,True,VIOLENCE,public,True,2024-10-26 18:45:51.280291
Regular update: Community event in south side. #6436,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-11-17 09:37:51.323290
Wildlife alert: major bear sighted in city center. Stay alert. ID:5673,MEDIUM,NEUTRAL,True,OTHER,news_agency,False,2024-10-22 21:30:51.296292
Regular update: Community event in residential district. #3422,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-11-10 04:29:51.321293
Active shooter at metropolitan area. 8 casualties reported. Police operation ongoing. Stay away! ID:8686,CRITICAL,PANIC,True,VIOLENCE,news_agency,True,2024-10-20 16:34:51.280291
Dam failure imminent at north district! 10 communities at risk. Evacuate urgently! #flood ID:4294,CRITICAL,PANIC,True,FLOOD,emergency_service,True,2024-10-27 07:06:51.281293
Minor incident: hail affecting city center. Use caution. #5203,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-10-30 13:12:51.315290
massive landslide reported near west end. 3 homes at risk. ID:1282,HIGH,NEGATIVE,True,OTHER,news_agency,False,2024-11-03 11:19:51.291297
Water contamination alert for industrial zone. Affects 3k residents. Boil advisory issued. ID:9436,HIGH,NEGATIVE,True,OTHER,public,True,2024-11-14 14:39:51.286290
Water pressure issues reported in suburban area. 10 households affected. ID:7102,MEDIUM,NEUTRAL,True,OTHER,news_agency,False,2024-11-07 01:52:51.298305
Traffic delay on highway 101: 25 minute backup due to significant accident. ID:3595,MEDIUM,NEUTRAL,True,OTHER,twitter,False,2024-11-11 13:26:51.294292
EMERGENCY: serious chemical spill in suburban area. 30 mile evacuation zone. Hazmat responding. ID:6438,CRITICAL,PANIC,True,HAZMAT,public,True,2024-10-28 02:38:51.279290
Minor incident: dense fog affecting metropolitan area. Use caution. #5554,LOW,NEUTRAL,False,WEATHER,public,False,2024-10-21 09:44:51.317291
Dam failure imminent at industrial zone! 3 communities at risk. Evacuate without delay! #flood ID:8288,CRITICAL,PANIC,True,FLOOD,twitter,True,2024-11-01 05:37:51.281293
Minor incident: extreme heat affecting riverside. Use caution. #7070,LOW,NEUTRAL,False,WEATHER,public,False,2024-11-07 07:46:51.315290
Hospital in south side at 4% capacity. Seeking additional resources. ID:8148,HIGH,NEGATIVE,True,OTHER,twitter,False,2024-11-16 07:01:51.285293
Hospital in industrial zone at 7% capacity. Seeking additional resources. ID:5818,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-11-08 21:20:51.285293
EMERGENCY: devastating chemical spill in suburban area. 4 mile evacuation zone. Hazmat responding. ID:7332,CRITICAL,PANIC,True,HAZMAT,news_agency,False,2024-10-22 09:52:51.279290
severe storm forecast for east area. Expected duration: 4 hours. ID:2738,MEDIUM,NEUTRAL,True,OTHER,public,True,2024-10-23 08:29:51.292292
"Construction incident at suburban area. Area secured, 10 workers affected. ID:8923",MEDIUM,NEUTRAL,True,OTHER,emergency_service,True,2024-11-10 06:55:51.297292
Dam failure imminent at industrial zone! 9 communities at risk. Evacuate immediately! #flood ID:2893,CRITICAL,PANIC,True,FLOOD,news_agency,True,2024-11-02 05:05:51.281293
Small fire contained in north district. 2 acres affected. No evacuations needed. ID:3897,MEDIUM,NEUTRAL,True,FIRE,twitter,True,2024-11-08 21:24:51.293290
15 aftershocks reported in downtown. Magnitude extensive on Richter scale. ID:5061,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-10-29 21:44:51.285293
Regular update: Community event in suburban area. #5337,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-11-13 21:24:51.323290
Minor incident: ice affecting harbor area. Use caution. #2075,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-11-15 13:24:51.317291
2 casualties reported in massive fire near suburban area. Evacuate in next 30 minutes! #wildfire ID:6856,CRITICAL,PANIC,True,FIRE,twitter,True,2024-10-28 01:30:51.274300
Active shooter at north district. 6 casualties reported. Police operation ongoing. Stay away! ID:4330,CRITICAL,PANIC,True,VIOLENCE,news_agency,True,2024-11-11 19:50:51.280291
"devastating brush fire near suburban area, spreading as soon as possible. 6 acres affected. ID:5048",HIGH,NEGATIVE,True,FIRE,twitter,True,2024-10-19 08:31:51.284291
Minor incident: snow affecting north district. Use caution. #8662,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-10-29 11:45:51.317291
Regular update: Community event in east area. #9154,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-11-02 19:40:51.323290
Beach hazard at north district: dense fog causing dangerous conditions. ID:5920,MEDIUM,NEUTRAL,True,OTHER,public,False,2024-11-11 01:43:51.300291
Missing person in west end: Last seen 4 hours ago during severe storm. ID:8946,HIGH,NEGATIVE,True,OTHER,news_agency,False,2024-10-26 00:27:51.287291
Regular update: Community event in metropolitan area. #9251,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-10-26 20:16:51.322290
Active shooter at interstate 95. 30 casualties reported. Police operation ongoing. Stay away! ID:9429,CRITICAL,PANIC,True,VIOLENCE,public,True,2024-10-23 03:05:51.280291
Minor incident: ice affecting riverside. Use caution. #4701,LOW,NEUTRAL,False,WEATHER,twitter,True,2024-11-02 11:05:51.315290
critical hurricane with hail approaching route 27. Wind speeds 100mph. Immediate evacuation ordered! ID:5558,CRITICAL,PANIC,True,HURRICANE,news_agency,True,2024-11-11 04:57:51.277291
Regular update: Community event in central park. #9663,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-10-20 09:01:51.323290
Regular update: Community event in downtown. #1483,NON_EMERGENCY,POSITIVE,False,NONE,public,True,2024-10-21 02:23:51.322290
Minor incident: lightning affecting central park. Use caution. #8405,LOW,NEUTRAL,False,WEATHER,public,False,2024-11-12 21:45:51.317291
Regular update: Community event in main street. #6451,NON_EMERGENCY,POSITIVE,False,NONE,public,True,2024-10-18 20:40:51.322290
EMERGENCY: massive chemical spill in metropolitan area. 8 mile evacuation zone. Hazmat responding. ID:4391,CRITICAL,PANIC,True,HAZMAT,news_agency,False,2024-11-04 08:18:51.279290
2 casualties reported in serious fire near east area. Evacuate immediately! #wildfire ID:8641,CRITICAL,PANIC,True,FIRE,news_agency,True,2024-10-22 19:12:51.274300
Minor incident: strong winds affecting suburban area. Use caution. #2697,LOW,NEUTRAL,False,WEATHER,news_agency,False,2024-10-25 01:04:51.316291
major landslide reported near downtown. 4 homes at risk. ID:4294,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-11-05 17:29:51.291297
Traffic delay on highway 101: 7 minute backup due to substantial accident. ID:7679,MEDIUM,NEUTRAL,True,OTHER,emergency_service,True,2024-11-02 20:33:51.294292
