text,emergency_level,sentiment,is_emergency,disaster_type,source,verified,timestamp
Minor incident: severe storm affecting residential district. Use caution. #2099,LOW,NEUTRAL,False,WEATHER,news_agency,False,2024-11-07 14:26:00.632441
substantial accident on city center: 3 vehicles involved. Multiple injuries. Avoid area in next 30 minutes. ID:9477,CRITICAL,PANIC,True,OTHER,news_agency,False,2024-10-24 23:13:00.586081
Building collapsed in industrial zone after massive earthquake. 30+ people trapped. Emergency services responding. ID:1550,CRITICAL,PANIC,True,EARTHQUAKE,public,True,2024-11-02 07:55:00.582079
Minor incident: hail affecting highway 101. Use caution. #8308,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-11-13 08:36:00.633504
Minor incident: ice affecting north district. Use caution. #5752,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-11-15 19:24:00.633504
Minor incident: hail affecting west end. Use caution. #1254,LOW,NEUTRAL,False,WEATHER,public,False,2024-11-15 02:27:00.634568
Water pressure issues reported in metropolitan area. 25 households affected. ID:3633,MEDIUM,NEUTRAL,True,OTHER,emergency_service,False,2024-11-02 03:44:00.610805
Wildlife alert: critical bear sighted in central park. Stay alert. ID:9929,MEDIUM,NEUTRAL,True,OTHER,emergency_service,False,2024-11-13 08:01:00.608076
major accident on route 27: 20 vehicles involved. Multiple injuries. Avoid area as soon as possible. ID:8139,CRITICAL,PANIC,True,OTHER,emergency_service,False,2024-11-14 08:45:00.586081
25 aftershocks reported in riverside. Magnitude major on Richter scale. ID:8575,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-11-04 23:46:00.595077
suburban area roads flooded due to dense fog. 6 feet of water reported. ID:2553,HIGH,NEGATIVE,True,FLOOD,public,False,2024-10-25 19:44:00.592081
Minor flooding in metropolitan area. Water level risen 6 inches due to extreme heat. ID:3917,MEDIUM,NEUTRAL,True,FLOOD,public,True,2024-10-25 18:05:00.603076
Regular update: Community event in city center. #7965,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-11-12 13:25:00.639890
Small fire contained in city center. 15 acres affected. No evacuations needed. ID:3533,MEDIUM,NEUTRAL,True,FIRE,news_agency,True,2024-11-03 01:26:00.605076
serious hurricane with extreme heat approaching north district. Wind speeds 120mph. Immediate evacuation ordered! ID:8372,CRITICAL,PANIC,True,HURRICANE,emergency_service,False,2024-11-14 03:18:00.583081
EMERGENCY: major chemical spill in city center. 20 mile evacuation zone. Hazmat responding. ID:8920,CRITICAL,PANIC,True,HAZMAT,twitter,False,2024-11-17 05:47:00.588080
Minor incident: ice affecting residential district. Use caution. #4314,LOW,NEUTRAL,False,WEATHER,news_agency,False,2024-10-31 05:43:00.632441
"devastating brush fire near highway 101, spreading now. 30 acres affected. ID:4949",HIGH,NEGATIVE,True,FIRE,emergency_service,False,2024-11-01 01:50:00.594077
substantial hurricane with dense fog approaching east area. Wind speeds 50mph. Immediate evacuation ordered! ID:2278,CRITICAL,PANIC,True,HURRICANE,news_agency,True,2024-10-25 11:42:00.583081
considerable hurricane with ice approaching route 27. Wind speeds 20mph. Immediate evacuation ordered! ID:6340,CRITICAL,PANIC,True,HURRICANE,twitter,True,2024-11-10 08:33:00.583081
EMERGENCY: devastating chemical spill in central park. 30 mile evacuation zone. Hazmat responding. ID:2254,CRITICAL,PANIC,True,HAZMAT,emergency_service,True,2024-10-31 07:31:00.588080
Power outage affecting 5k residents in residential district after strong winds. ID:7036,HIGH,NEGATIVE,True,OTHER,twitter,False,2024-11-05 09:48:00.593077
Regular update: Community event in central park. #8522,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,True,2024-11-01 15:21:00.642039
Traffic delay on downtown: 9 minute backup due to devastating accident. ID:9351,MEDIUM,NEUTRAL,True,OTHER,twitter,False,2024-11-12 07:19:00.606075
Traffic delay on south side: 5 minute backup due to significant accident. ID:3807,MEDIUM,NEUTRAL,True,OTHER,public,False,2024-10-23 20:03:00.606075
Regular update: Community event in highway 101. #1386,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-11-10 22:57:00.642039
critical landslide reported near riverside. 20 homes at risk. ID:2511,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-11-05 07:23:00.602076
Active shooter at interstate 95. 7 casualties reported. Police operation ongoing. Stay away! ID:6519,CRITICAL,PANIC,True,VIOLENCE,public,False,2024-11-09 16:03:00.589081
major landslide reported near harbor area. 7 homes at risk. ID:4138,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-11-06 22:45:00.602076
ALERT: considerable tornado approaching south side. 3 minutes to seek shelter! #tornado ID:1321,CRITICAL,PANIC,True,TORNADO,emergency_service,False,2024-11-02 16:26:00.580082
Minor incident: strong winds affecting east area. Use caution. #6581,LOW,NEUTRAL,False,WEATHER,twitter,True,2024-10-24 16:44:00.634568
Missing person in north district: Last seen 3 hours ago during strong winds. ID:4207,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-11-13 05:46:00.599076
Regular update: Community event in interstate 95. #5076,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-10-21 13:24:00.642039
Building collapsed in central park after substantial earthquake. 30+ people trapped. Emergency services responding. ID:3971,CRITICAL,PANIC,True,EARTHQUAKE,public,True,2024-11-06 08:10:00.582079
Water contamination alert for harbor area. Affects 2k residents. Boil advisory issued. ID:5974,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-10-28 11:25:00.598077
Dam failure imminent at east area! 8 communities at risk. Evacuate without delay! #flood ID:7167,CRITICAL,PANIC,True,FLOOD,emergency_service,True,2024-11-16 21:51:00.591079
massive accident on city center: 5 vehicles involved. Multiple injuries. Avoid area as soon as possible. ID:6928,CRITICAL,PANIC,True,OTHER,news_agency,False,2024-11-13 01:49:00.586081
Protest scheduled at route 27. Expecting 600 participants. ID:5317,MEDIUM,NEUTRAL,True,OTHER,public,True,2024-10-27 12:54:00.611917
Regular update: Community event in metropolitan area. #3531,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-11-05 10:18:00.642039
Protest scheduled at industrial zone. Expecting 300 participants. ID:2746,MEDIUM,NEUTRAL,True,OTHER,twitter,True,2024-11-05 02:19:00.611917
Minor incident: strong winds affecting metropolitan area. Use caution. #3219,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-10-29 20:53:00.633504
Traffic delay on east area: 6 minute backup due to considerable accident. ID:1944,MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-11-04 10:17:00.606075
Regular update: Community event in city center. #3318,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-11-11 19:17:00.642039
Minor incident: strong winds affecting suburban area. Use caution. #2359,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-10-20 08:17:00.634568
Minor incident: hail affecting north district. Use caution. #9938,LOW,NEUTRAL,False,WEATHER,twitter,False,2024-10-28 19:25:00.633504
Minor incident: strong winds affecting metropolitan area. Use caution. #3634,LOW,NEUTRAL,False,WEATHER,twitter,False,2024-11-12 02:15:00.632441
downtown roads flooded due to ice. 5 feet of water reported. ID:4760,HIGH,NEGATIVE,True,FLOOD,emergency_service,False,2024-10-23 15:15:00.592081
Minor incident: snow affecting harbor area. Use caution. #1700,LOW,NEUTRAL,False,WEATHER,public,False,2024-11-13 19:44:00.634568
Missing person in central park: Last seen 5 hours ago during severe storm. ID:8260,HIGH,NEGATIVE,True,OTHER,emergency_service,False,2024-11-06 06:51:00.599076
4 casualties reported in substantial fire near harbor area. Evacuate as soon as possible! #wildfire ID:8246,CRITICAL,PANIC,True,FIRE,news_agency,True,2024-11-09 18:44:00.579077
Regular update: Community event in main street. #3328,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-11-11 07:43:00.639890
considerable landslide reported near main street. 20 homes at risk. ID:4561,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-11-17 11:07:00.602076
Regular update: Community event in east area. #8891,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-10-19 23:20:00.642039
Regular update: Community event in industrial zone. #1647,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-11-12 23:13:00.639890
Protest scheduled at highway 101. Expecting 1200 participants. ID:5595,MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-11-01 14:43:00.611917
Regular update: Community event in residential district. #4183,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-10-30 20:06:00.642039
Planned power outage in route 27 for 2 hours tomorrow. ID:6836,MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-11-08 17:47:00.607076
Water pressure issues reported in suburban area. 10 households affected. ID:2749,MEDIUM,NEUTRAL,True,OTHER,twitter,False,2024-10-29 01:51:00.610805
Protest scheduled at metropolitan area. Expecting 1200 participants. ID:2844,MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-11-16 13:11:00.611917
Minor incident: ice affecting south side. Use caution. #9542,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-10-19 22:20:00.634568
Regular update: Community event in interstate 95. #6411,NON_EMERGENCY,POSITIVE,False,NONE,public,True,2024-10-26 06:40:00.641033
Planned power outage in downtown for 25 hours tomorrow. ID:7117,MEDIUM,NEUTRAL,True,OTHER,twitter,False,2024-10-22 16:51:00.607076
Active shooter at harbor area. 2 casualties reported. Police operation ongoing. Stay away! ID:7934,CRITICAL,PANIC,True,VIOLENCE,public,True,2024-11-04 08:57:00.589081
Traffic delay on commercial zone: 10 minute backup due to devastating accident. ID:1992,MEDIUM,NEUTRAL,True,OTHER,twitter,True,2024-10-30 00:53:00.606075
Minor incident: strong winds affecting east area. Use caution. #6642,LOW,NEUTRAL,False,WEATHER,public,True,2024-11-05 15:18:00.633504
Evacuation center at residential district reaching capacity. 12 people sheltered. ID:8153,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-11-15 15:05:00.601091
Protest scheduled at downtown. Expecting 200 participants. ID:7334,MEDIUM,NEUTRAL,True,OTHER,public,False,2024-10-30 21:49:00.611917
Regular update: Community event in suburban area. #7839,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-10-27 15:26:00.639890
Regular update: Community event in interstate 95. #1669,NON_EMERGENCY,POSITIVE,False,NONE,public,True,2024-10-28 11:36:00.639890
Dam failure imminent at harbor area! 2 communities at risk. Evacuate as soon as possible! #flood ID:8199,CRITICAL,PANIC,True,FLOOD,emergency_service,True,2024-11-12 22:34:00.591079
ALERT: considerable tornado approaching north district. 7 minutes to seek shelter! #tornado ID:4869,CRITICAL,PANIC,True,TORNADO,public,False,2024-11-12 18:11:00.580082
Regular update: Community event in riverside. #8846,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-10-24 14:23:00.642039
"Construction incident at south side. Area secured, 3 workers affected. ID:4668",MEDIUM,NEUTRAL,True,OTHER,emergency_service,True,2024-11-16 07:48:00.609721
Small fire contained in west end. 20 acres affected. No evacuations needed. ID:7903,MEDIUM,NEUTRAL,True,FIRE,twitter,False,2024-10-27 16:48:00.605076
"URGENT: significant flooding in suburban area, 3 people trapped! Rescue needed in next 30 minutes! #emergency ID:6069",CRITICAL,PANIC,True,FLOOD,public,True,2024-10-19 21:15:00.577082
10 traffic signals out in metropolitan area due to strong winds. ID:2160,HIGH,NEGATIVE,True,OTHER,emergency_service,False,2024-11-11 23:56:00.600076
Hospital in suburban area at 3% capacity. Seeking additional resources. ID:7075,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-11-09 20:29:00.597076
CRITICAL: considerable gas leak detected in commercial zone. 2 block radius being evacuated in next 30 minutes. ID:9740,CRITICAL,PANIC,True,OTHER,news_agency,True,2024-11-03 23:09:00.585080
Regular update: Community event in downtown. #1674,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-11-15 12:03:00.639890
Regular update: Community event in city center. #5074,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-10-29 08:53:00.642039
Regular update: Community event in central park. #8147,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-11-01 15:10:00.641033
considerable landslide reported near city center. 15 homes at risk. ID:2081,HIGH,NEGATIVE,True,OTHER,public,True,2024-11-04 20:03:00.602076
Minor incident: dense fog affecting west end. Use caution. #1189,LOW,NEUTRAL,False,WEATHER,twitter,False,2024-10-28 00:35:00.634568
Protest scheduled at industrial zone. Expecting 1500 participants. ID:4741,MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-10-31 05:45:00.611917
Power outage affecting 6k residents in commercial zone after ice. ID:2603,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-11-01 03:08:00.593077
2 casualties reported in serious fire near north district. Evacuate now! #wildfire ID:2865,CRITICAL,PANIC,True,FIRE,twitter,True,2024-11-11 02:35:00.579077
Regular update: Community event in north district. #2381,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-10-25 09:23:00.639890
CRITICAL: substantial gas leak detected in highway 101. 10 block radius being evacuated as soon as possible. ID:3711,CRITICAL,PANIC,True,OTHER,twitter,False,2024-10-23 13:00:00.585080
Regular update: Community event in west end. #8188,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-11-16 03:18:00.641033
central park roads flooded due to lightning. 2 feet of water reported. ID:6786,HIGH,NEGATIVE,True,FLOOD,public,True,2024-11-02 05:06:00.592081
Small fire contained in main street. 4 acres affected. No evacuations needed. ID:5694,MEDIUM,NEUTRAL,True,FIRE,news_agency,True,2024-11-09 09:21:00.605076
Minor incident: extreme heat affecting south side. Use caution. #6611,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-10-26 19:05:00.632441
Beach hazard at residential district: lightning causing dangerous conditions. ID:6888,MEDIUM,NEUTRAL,True,OTHER,emergency_service,True,2024-10-31 16:29:00.613026
5 casualties reported in devastating fire near harbor area. Evacuate immediately! #wildfire ID:2546,CRITICAL,PANIC,True,FIRE,emergency_service,True,2024-11-14 23:09:00.579077
"URGENT: serious flooding in riverside, 2 people trapped! Rescue needed urgently! #emergency ID:2571",CRITICAL,PANIC,True,FLOOD,emergency_service,False,2024-10-30 10:53:00.577082
ALERT: major tornado approaching central park. 20 minutes to seek shelter! #tornado ID:2192,CRITICAL,PANIC,True,TORNADO,emergency_service,True,2024-11-14 03:36:00.580082
extensive accident on central park: 3 vehicles involved. Multiple injuries. Avoid area now. ID:8278,CRITICAL,PANIC,True,OTHER,public,True,2024-10-25 07:50:00.586081
Traffic delay on industrial zone: 6 minute backup due to significant accident. ID:8137,MEDIUM,NEUTRAL,True,OTHER,public,True,2024-10-25 16:37:00.606075
ALERT: significant tornado approaching harbor area. 7 minutes to seek shelter! #tornado ID:2098,CRITICAL,PANIC,True,TORNADO,twitter,True,2024-11-03 01:53:00.580082
"URGENT: substantial flooding in commercial zone, 10 people trapped! Rescue needed within next hour! #emergency ID:1653",CRITICAL,PANIC,True,FLOOD,emergency_service,True,2024-10-25 00:05:00.577082
Minor flooding in metropolitan area. Water level risen 30 inches due to ice. ID:2768,MEDIUM,NEUTRAL,True,FLOOD,emergency_service,True,2024-11-16 21:03:00.603076
interstate 95 roads flooded due to hail. 9 feet of water reported. ID:4545,HIGH,NEGATIVE,True,FLOOD,emergency_service,False,2024-10-28 13:27:00.592081
Regular update: Community event in riverside. #1321,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-11-02 14:11:00.641033
15 aftershocks reported in interstate 95. Magnitude massive on Richter scale. ID:1869,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-10-28 01:42:00.595077
30 casualties reported in massive fire near metropolitan area. Evacuate now! #wildfire ID:1050,CRITICAL,PANIC,True,FIRE,twitter,True,2024-11-09 15:35:00.579077
Protest scheduled at commercial zone. Expecting 500 participants. ID:8060,MEDIUM,NEUTRAL,True,OTHER,emergency_service,False,2024-11-05 23:03:00.611917
"serious brush fire near downtown, spreading as soon as possible. 4 acres affected. ID:9989",HIGH,NEGATIVE,True,FIRE,emergency_service,True,2024-11-17 15:23:00.594077
Minor incident: strong winds affecting south side. Use caution. #4416,LOW,NEUTRAL,False,WEATHER,twitter,True,2024-11-01 16:17:00.634568
CRITICAL: critical gas leak detected in interstate 95. 25 block radius being evacuated now. ID:7313,CRITICAL,PANIC,True,OTHER,news_agency,False,2024-11-14 16:44:00.585080
Protest scheduled at west end. Expecting 600 participants. ID:2647,MEDIUM,NEUTRAL,True,OTHER,twitter,False,2024-11-08 13:37:00.611917
Minor incident: dense fog affecting south side. Use caution. #9388,LOW,NEUTRAL,False,WEATHER,public,False,2024-10-31 02:36:00.634568
